,time,open,high,low,close,volume
35644,5/12/20 14:50,234.33,234.74,234.165,234.165,12664
35643,5/12/20 14:55,234.24,234.9251,234.24,234.9251,9855
35642,5/12/20 15:00,234.73,234.91,234.58,234.64,8827
35641,5/12/20 15:05,234.57,234.74,234.29,234.48,11678
35640,5/12/20 15:10,234.465,234.66,233.96,234.03,11817
35639,5/12/20 15:15,234.03,234.12,233.42,233.48,12972
35638,5/12/20 15:20,233.55,233.61,232.93,233.12,12455
35637,5/12/20 15:25,233.18,233.22,232.8406,232.95,8842
35636,5/12/20 15:30,232.94,233.51,232.91,233.43,12389
35635,5/12/20 15:35,233.45,233.97,233.45,233.4616,22810
35634,5/12/20 15:40,233.65,233.68,233.21,233.42,21664
35633,5/12/20 15:45,233.42,233.43,232.34,232.35,33025
35632,5/12/20 15:50,232.22,232.61,231.96,232.11,30039
35631,5/12/20 15:55,231.88,232.73,231.66,232.605,38150
35630,5/12/20 16:00,232.68,233.06,231.67,231.88,94595
35629,5/12/20 16:05,231.69,231.69,231.69,231.69,89700
35628,5/12/20 16:30,231.69,231.69,231.69,231.69,1524
35627,5/12/20 17:05,230.5,230.5,230.5,230.5,144
35626,5/12/20 20:00,230.07,230.07,230.07,230.07,144
35625,5/13/20 8:05,236.2099,236.2099,236.2099,236.2099,108
35624,5/13/20 9:35,231.26,232.48,229.68,230.03,105992
35623,5/13/20 9:40,229.8,230.88,229.535,230.6,39405
35622,5/13/20 9:45,230.46,230.539,229.39,230,50401
35621,5/13/20 9:50,230.12,230.99,229.88,230.721,54308
35620,5/13/20 9:55,230.79,231.65,230.79,231.51,30403
35619,5/13/20 10:00,231.44,232.1,231.44,231.99,52453
35618,5/13/20 10:05,231.81,232.975,231.81,232.9636,22717
35617,5/13/20 10:10,232.96,234,232.82,233.67,38289
35616,5/13/20 10:15,233.66,233.76,232.8269,233.59,32186
35615,5/13/20 10:20,233.56,233.82,233.45,233.73,24167
35614,5/13/20 10:25,233.6,234.4,233.6,234.03,34225
35613,5/13/20 10:30,234.02,235.22,234,235.1,27537
35612,5/13/20 10:35,235.15,236.49,235.15,236.39,39216
35611,5/13/20 10:40,236.28,236.83,235.44,235.66,36097
35610,5/13/20 10:45,235.47,235.5845,234.63,235.31,29803
35609,5/13/20 10:50,235.3,236.08,235.18,235.925,56118
35608,5/13/20 10:55,236.01,236.89,235.93,236.34,47431
35607,5/13/20 11:00,236.365,236.45,235.71,235.81,25046
35606,5/13/20 11:05,235.7733,236.245,235.68,235.78,29304
35605,5/13/20 11:10,235.85,236.23,235.61,235.92,24212
35604,5/13/20 11:15,236.11,236.51,235.99,236.4152,28671
35603,5/13/20 11:20,236.4,237.08,236.3,236.49,26923
35602,5/13/20 11:25,236.49,236.49,234.97,234.97,20382
35601,5/13/20 11:30,234.975,235.4326,234.54,235.33,17162
35600,5/13/20 11:35,235.42,235.5338,234.73,234.795,14063
35599,5/13/20 11:40,234.81,234.98,234.31,234.735,15077
35598,5/13/20 11:45,234.74,234.95,233.93,234.56,23494
35597,5/13/20 11:50,234.59,234.7,233.17,233.45,33264
35596,5/13/20 11:55,233.55,234.08,232.91,233.0002,22844
35595,5/13/20 12:00,233.09,233.26,232.59,233.26,17070
35594,5/13/20 12:05,233.2,233.39,232.35,232.43,17082
35593,5/13/20 12:10,232.495,232.54,231.97,232.05,18485
