,time,open,high,low,close,volume
17399,4/9/21 12:15,472.17,472.4,471.75,472.4,9446
17398,4/9/21 12:20,472.5799,472.75,472.4554,472.555,4732
17397,4/9/21 12:25,472.45,472.45,472.11,472.185,1064
17396,4/9/21 12:30,472.38,472.38,472.1,472.195,1734
17395,4/9/21 12:35,472.1935,472.26,471.96,472.12,3869
17394,4/9/21 12:40,472.19,472.19,471.8022,471.96,4664
17393,4/9/21 12:45,472.1,472.1,471.9,471.9,1979
17392,4/9/21 12:50,471.9,472.25,471.9,472.2225,3465
17391,4/9/21 12:55,472.32,472.55,472.17,472.55,3240
17390,4/9/21 13:00,472.61,472.7,472.2,472.7,3187
17389,4/9/21 13:05,472.605,472.69,472.05,472.08,4195
17388,4/9/21 13:10,472.37,472.37,472,472,2765
17387,4/9/21 13:15,472.12,472.12,471.8,471.86,3406
17386,4/9/21 13:20,472.1885,472.55,471.9,472.415,2857
17385,4/9/21 13:25,472.4,472.4,472.14,472.255,3011
17384,4/9/21 13:30,472.1,472.37,471.86,472.02,4559
17383,4/9/21 13:35,472.235,472.45,472.12,472.3,2791
17382,4/9/21 13:40,472.24,472.665,472.07,472.665,4518
17381,4/9/21 13:45,472.62,472.62,472.22,472.24,2643
17380,4/9/21 13:50,472.42,472.42,471.73,471.73,3753
17379,4/9/21 13:55,471.77,472.4999,471.5,472,5982
17378,4/9/21 14:00,472.01,472.69,472.01,472.275,8080
17377,4/9/21 14:05,472.28,472.69,472.05,472.5,7051
17376,4/9/21 14:10,472.495,472.68,472.17,472.17,7120
17375,4/9/21 14:15,472.43,472.45,471.99,472.45,4170
17374,4/9/21 14:20,472.45,472.75,472.45,472.54,5464
17373,4/9/21 14:25,472.545,472.86,472.4,472.86,5850
17372,4/9/21 14:30,472.76,472.8,472.52,472.63,2906
17371,4/9/21 14:35,472.8,472.8,472.12,472.45,7597
17370,4/9/21 14:40,472.465,472.81,472.465,472.62,2842
17369,4/9/21 14:45,472.5,472.87,472.5,472.59,2034
17368,4/9/21 14:50,472.7,472.7,472.24,472.465,5108
17367,4/9/21 14:55,472.27,472.32,472.22,472.32,2900
17366,4/9/21 15:00,472.27,472.42,472.02,472.13,4669
17365,4/9/21 15:05,472.02,472.475,471.94,472.475,7308
17364,4/9/21 15:10,472.475,473.05,472.45,472.66,11131
17363,4/9/21 15:15,472.64,472.7,471.86,472.07,11238
17362,4/9/21 15:20,472.15,472.72,472.055,472.27,11331
17361,4/9/21 15:25,472.39,474.27,472.215,474.2485,19389
17360,4/9/21 15:30,474.275,475.4935,474.27,475.18,7185
17359,4/9/21 15:35,475.2,475.68,474.79,475.54,6119
17358,4/9/21 15:40,475.74,476.01,475.63,475.69,8581
17357,4/9/21 15:45,475.64,475.8,474.97,475.4966,9035
17356,4/9/21 15:50,475.45,475.99,475.26,475.47,13928
17355,4/9/21 15:55,475.715,476.08,475.22,475.67,19981
17354,4/9/21 16:00,475.3245,476,474.79,475.16,29195
17353,4/9/21 16:05,475.17,475.17,475.17,475.17,8034
17352,4/12/21 7:45,481.21,481.21,481.21,481.21,118
17351,4/12/21 8:10,482.3,482.3,482.3,482.3,286
17350,4/12/21 8:35,480,480,480,480,411
17349,4/12/21 8:40,480.5,480.5,480.5,480.5,226
17348,4/12/21 8:50,480,480,480,480,235
17347,4/12/21 8:55,480.99,482.26,480.99,482.26,1111
17346,4/12/21 9:00,483.92,483.92,483.92,483.92,1255
17345,4/12/21 9:05,484.25,486,484.25,486,1998
17344,4/12/21 9:10,484.27,484.27,484,484,723
